chorus	1.4
chose	1.7
chosen	1.75
christ	2
christ*s	1.875
christian	2.1
christianity	1.6667
christians	2
christmas	2.6667
chronic	1.4
chrysalis	1.8333
chuck	1.4167
church	1.8333
churches	2
cigar	1.2857
cigarette	1.8571
cigarettes	1.8
circle	1.75
circles	1.8
circuit	1.625
circular	1.7273
circulation	1.4286
circumstance	1.7143
circumstances	1.8
cited	1.8
cites	2
cities	1.875
citizen	2.1111
citizens	2
city	2.1
city*s	2.1111
civic	1.875
civil	1.8571
civilian	1.8571
civilization	2
civilized	2.3
claim	1.7143
claimed	1.8333
claiming	1.8889
claims	1.5714
clanging	1.4
clank	1.6667
clanks	1.5714
clap	1.625
clarify	2
clarity	2.2857
clark	1.5
class	2.1667
classes	2
classic	1.8571
classical	2.1111
classification	1.7143
classified	1.5
classroom	1.5714
clattering	1.3
clay	1.75
clean	2.25
cleaned	2.2857
cleaning	2
cleans	2.1429
clear	2.4545
cleared	2.125
clearer	2.5714
clearing	2.1818
clearly	2.5714
cleaver	2
clergy	1.5556
clergyman	1.8889
clerk	1.6667
clever	2.25
client	1.7
clients	1.625
cliff	1.625
climate	2
climax	2.3
climb	1.8571
climbed	1.7143
climber	1.8571
climbing	1.9091
clincher	1.6
clinical	1.4444
cloakroom	1.625
clock	1.5
clone	1.5455
cloned	1.375
clones	1.25
close	1.7778
closed	1.5556
closely	1.875
closeness	2
closer	2
closet	1.8571
closeted	1.5
closing	1.75
cloth	1.7778
clothes	2
clothing	2.1
cloud	2.2222
clouds	2.3333
club	1.7
clubs	2
clue	2
clues	1.875
clumped	1.625
clung	1.625
cluster	1.875
cluttering	1.2727
coach	1.9091
coached	1.5
coal	1.4
coalition	1.6667
coarse	1.25
coast	1.6667
coaster	1.5714
coat	1.8571
coating	1.5714
coatings	2
coats	1.75
coattail	1.8
cockpit	1.75
cocktail	1.9091
code	1.5714
codes	1.5714
coexistence	2
coffee	2.2
coffins	1.25
cohesive	1.75
cohorts	1.4444
coin	2
coincide	2.1
coincidence	1.8889
cold	1.5
collaboration	1.8571
collapsed	1.5714
collar	1.5
collars	1.7
colleagues	2
