contrary	1.6
contrast	1.2
contrasting	1
contrasts	1.6
contributed	1.6
contributes	1.4
contributing	2
contribution	2.6
contributions	2.4
contrite	1
control	2.4
controlled	2
controlling	2.4
controls	2.4
controversial	1.6
controversy	2.2
convenience	1.6
convenient	1.6
convention	2.6
conventional	1.2
conversation	3
conversations	2.6
conversion	1.2
convert	1.4
converted	1.4
convey	1
convicted	2.8
conviction	1.4
convictions	1.2
convinced	1.4
convincing	1
cook	3
cooked	2.4
cookie	3
cooking	2.8
cool	2
cooled	1.6
cooler	2.6
cooling	1.2
cooper	3
cooperate	1.8
cooperation	2
cooperative	1.2
cooperatives	1.4
coordinated	2
coordination	1.6
cop	3
cope	1.2
copies	2.8
copper	3
cops	3
copy	2.6
core	2.4
corn	3
corner	2.8
corners	2.8
corp	1.6
corporate	1.2
corporation	1.8
corporations	1.8
corps	1.8
correct	1.6
correctly	1.2
correlation	1
correspondence	1.4
correspondent	1.8
corresponding	1.4
corridor	2.8
corruption	1.8
cosmic	1.6
cost	2
costly	1.8
costs	1.8
costume	2.8
costumes	2.6
cosy	1.8
cottage	3
cotton	3
couch	3
could	1.2
could*ve	1.2
couldn*t	1.2
council	2.4
counsel	1.6
counselling	2
count	2
counted	1.6
counter	3
counterparts	1.8
counties	2.2
counting	1.8
countless	1.2
countries	2.8
country	2.8
country*s	2.2
counts	1.2
county	2.2
couple	2.8
coupled	2
couples	2.8
courage	1.6
course	2.6
courses	2.4
court	3
courts	2.2
cousin	3
cover	3
coverage	1.8
covered	1.8
covering	2.2
covers	2.6
cow	3
cowards	2
cowboy	3
cows	3
coyote	2.8
coyote*s	2.4
crabby	1.6
crack	2.8
cracked	2
cracking	2
craft	2
crash	3
crashed	2.6
crawl	3
crawled	2.8
crazy	1.6
cream	3
create	1.8
created	1.4
creates	1.4
creating	1.4
creation	2.2
creative	1.6
creator	2.6
creature	3
creatures	2.8
credit	1.6
credited	1.2
creek	3
creep	2.4
creepy	2.2
crept	1.4
crescent	2.8
crest	2.4
crested	1
crevasse	2.2
crevices	2
crew	2.8
cried	1.8
crime	2.6
crimes	2.2
criminal	3
cringe	2
crises	1.6
crisis	1.8
criteria	1.4
criterion	1.4
critic	2.6
critical	1.4
criticism	1.6
criticisms	1.6
criticized	1.8
critics	2.2
croaked	2.8
crocuses	1.8
crooks	2.4
crop	2.8
crops	2.8
cross	2.6
crossing	2.8
crossroads	2.8
crouched	2.2
crowd	3
crowded	2.6
crowds	2.8
crown	3
crucial	1.2
crude	1
cruel	2
cruelty	1.8
crushed	1.4
cry	3
crying	2.8
crystal	3
cub	2.6
cub*s	2.4
cuba	2.8
cuban	2.6
cubic	2
cuddle	3
cuddles	3
cuddling	3
cult	2.4
cultivated	2
cultural	1.8
culture	2.6
cultures	2.8
cumulative	1
cup	3
cups	2.8
curb	3
curdles	1.4
cure	2
curiosity	1.6
curious	1.4
curiously	1.4
curled	2.2
currency	2.8
current	2
currently	1.2
curriculum	2
curs	1
curse	2.2
cursed	2
curt	1
curtain	3
curve	3
curves	3
custom	2
customary	1
customer	3
customers	3
customs	2.4
cut	3
cutoff	1.8
cuts	2.6
cutting	3
cyanide	2.4
cycle	2.4
cylinder	3
cylindrical	2.4
dad	3
dad*s	3
daily	1.8
dairy	2.8
damage	2.8
damn	1.2
damned	1
damp	2.2
dance	3
danced	2.6
dancer	3
dancers	3
dances	2.6
dancing	2.8
dandy	1
danger	2.6
dangerous	1.8
dangers	2
dare	1.6
dared	1.6
daren*t	1.2
daresay	1.2
daring	1.4
dark	3
darkness	2.8
darling	2
darned	1.2
darning	1.2
dart	3
dart*s	2.4
dash	2.2
data	2.6
date	3
dated	2.6
dates	2.8
daughter	3
daughters	3
dawn	2.6
dawned	1.2
day	2.6
day*s	2.6
daydream	2.4
daylight	3
days	2.6
daytime	2.8
dazzle	1.6
dead	3
deadlock	2
deadly	2.8
deaf	2.4
deal	2
dealer	2.8
dealers	2.6
dealing	2.2
deals	2
dealt	1.6
dean	2
dear	1.6
dears	1.4
death	2.6
debate	2.8
debt	1.8
debts	1.4
debut	1.4
decade	1
decades	1
decay	2.6
deceased	2.8
december	2.8
decency	1.6
decent	1.6
decently	1.2
decide	1.4
decided	1.6
decides	1.2
deciding	1.4
decision	1.6
decisions	1.4
decisive	1.2
deck	2.8
declaration	1.8
declared	1.6
declares	1.2
declaring	1.2
decline	2
declined	1.8
decrease	2.4
dedicated	1.8
dedication	1.6
deduction	1.6
deductions	1.6
deemed	1
deep	3
deeper	2.8
deepest	2.8
deeply	2.2
deer	3
defeat	2.6
defeated	2.4
defects	2.2
defend	2.4
defendants	2.6
defended	2
defending	2
defense	2
defenses	2
defensive	2
deficiencies	1
deficiency	1.2
deficit	1.2
defiling	1.2
define	1.2
defined	1.2
defining	1
definite	1.2
definitely	1.2
definition	1.2
deflated	2.6
degraded	1.2
degrades	1
degree	2.2
degrees	2
dejected	1.2
delay	1.6
delayed	1.6
